,open,high,low,close,volume
2020-02-25 09:30:00,0.379,0.379,0.3789,0.379,511.0
2020-02-25 09:31:00,0.379,0.379,0.379,0.379,0.0
2020-02-25 09:32:00,0.379,0.379,0.379,0.379,0.0
2020-02-25 09:33:00,0.379,0.379,0.379,0.379,0.0
2020-02-25 09:34:00,0.379,0.379,0.379,0.379,0.0
2020-02-25 09:35:00,0.379,0.379,0.379,0.379,0.0
2020-02-25 09:36:00,0.379,0.379,0.379,0.379,0.0
2020-02-25 09:37:00,0.379,0.379,0.379,0.379,0.0
2020-02-25 09:38:00,0.379,0.379,0.379,0.379,0.0
2020-02-25 09:39:00,0.379,0.379,0.379,0.379,0.0
2020-02-25 09:40:00,0.379,0.379,0.379,0.379,0.0
2020-02-25 09:41:00,0.379,0.379,0.379,0.379,0.0
2020-02-25 09:42:00,0.379,0.379,0.379,0.379,0.0
2020-02-25 09:43:00,0.379,0.379,0.379,0.379,0.0
2020-02-25 09:44:00,0.379,0.379,0.379,0.379,0.0
2020-02-25 09:45:00,0.379,0.379,0.379,0.379,0.0
2020-02-25 09:46:00,0.379,0.379,0.379,0.379,0.0
2020-02-25 09:47:00,0.379,0.379,0.379,0.379,0.0
2020-02-25 09:48:00,0.379,0.379,0.379,0.379,0.0
2020-02-25 09:49:00,0.379,0.379,0.379,0.379,0.0
2020-02-25 09:50:00,0.379,0.379,0.379,0.379,0.0
2020-02-25 09:51:00,0.379,0.379,0.379,0.379,0.0
2020-02-25 09:52:00,0.379,0.379,0.379,0.379,0.0
2020-02-25 09:53:00,0.379,0.379,0.379,0.379,0.0
2020-02-25 09:54:00,0.379,0.379,0.379,0.379,0.0
2020-02-25 09:55:00,0.379,0.379,0.379,0.379,0.0
2020-02-25 09:56:00,0.379,0.379,0.379,0.379,0.0
2020-02-25 09:57:00,0.379,0.379,0.379,0.379,0.0
2020-02-25 09:58:00,0.379,0.379,0.379,0.379,0.0
2020-02-25 09:59:00,0.379,0.379,0.379,0.379,0.0
2020-02-25 10:00:00,0.379,0.379,0.379,0.379,0.0
2020-02-25 10:01:00,0.379,0.379,0.379,0.379,0.0
2020-02-25 10:02:00,0.379,0.379,0.379,0.379,0.0
2020-02-25 10:03:00,0.379,0.379,0.379,0.379,0.0
2020-02-25 10:04:00,0.379,0.379,0.379,0.379,0.0
2020-02-25 10:05:00,0.379,0.379,0.379,0.379,0.0
2020-02-25 10:06:00,0.379,0.379,0.379,0.379,0.0
2020-02-25 10:07:00,0.379,0.379,0.379,0.379,0.0
2020-02-25 10:08:00,0.379,0.379,0.379,0.379,0.0
2020-02-25 10:09:00,0.379,0.379,0.379,0.379,0.0
2020-02-25 10:10:00,0.379,0.379,0.379,0.379,0.0
2020-02-25 10:11:00,0.379,0.379,0.379,0.379,0.0
2020-02-25 10:12:00,0.379,0.379,0.379,0.379,0.0
2020-02-25 10:13:00,0.379,0.379,0.379,0.379,0.0
2020-02-25 10:14:00,0.379,0.379,0.379,0.379,0.0
2020-02-25 10:15:00,0.3766,0.3766,0.3766,0.3766,5.0
2020-02-25 10:16:00,0.3766,0.3766,0.3766,0.3766,0.0
2020-02-25 10:17:00,0.3766,0.3766,0.3766,0.3766,0.0
2020-02-25 10:18:00,0.3766,0.3766,0.3766,0.3766,0.0
2020-02-25 10:19:00,0.3766,0.3766,0.3766,0.3766,0.0
2020-02-25 10:20:00,0.3766,0.3766,0.3766,0.3766,0.0
2020-02-25 10:21:00,0.3766,0.3766,0.3766,0.3766,0.0
2020-02-25 10:22:00,0.3766,0.3766,0.3766,0.3766,0.0
2020-02-25 10:23:00,0.3766,0.3766,0.3766,0.3766,0.0
2020-02-25 10:24:00,0.3766,0.3766,0.3766,0.3766,0.0
2020-02-25 10:25:00,0.3766,0.3766,0.3766,0.3766,0.0
2020-02-25 10:26:00,0.3766,0.3766,0.3766,0.3766,0.0
2020-02-25 10:27:00,0.3766,0.3766,0.3766,0.3766,0.0
2020-02-25 10:28:00,0.3766,0.3766,0.3766,0.3766,0.0
2020-02-25 10:29:00,0.3766,0.3766,0.3766,0.3766,0.0
2020-02-25 10:30:00,0.3766,0.3766,0.3766,0.3766,0.0
2020-02-25 10:31:00,0.3766,0.3766,0.3766,0.3766,0.0
2020-02-25 10:32:00,0.3775,0.3775,0.375,0.375,21.0
2020-02-25 10:33:00,0.375,0.375,0.375,0.375,0.0
2020-02-25 10:34:00,0.375,0.375,0.375,0.375,0.0
2020-02-25 10:35:00,0.375,0.375,0.375,0.375,0.0
2020-02-25 10:36:00,0.375,0.375,0.375,0.375,0.0
2020-02-25 10:37:00,0.375,0.375,0.375,0.375,0.0
2020-02-25 10:38:00,0.375,0.375,0.375,0.375,0.0
2020-02-25 10:39:00,0.375,0.375,0.375,0.375,0.0
2020-02-25 10:40:00,0.375,0.375,0.375,0.375,0.0
2020-02-25 10:41:00,0.375,0.375,0.375,0.375,0.0
2020-02-25 10:42:00,0.375,0.375,0.375,0.375,0.0
2020-02-25 10:43:00,0.375,0.375,0.375,0.375,0.0
2020-02-25 10:44:00,0.375,0.375,0.375,0.375,0.0
2020-02-25 10:45:00,0.375,0.375,0.375,0.375,0.0
2020-02-25 10:46:00,0.375,0.375,0.375,0.375,0.0
2020-02-25 10:47:00,0.375,0.375,0.375,0.375,0.0
2020-02-25 10:48:00,0.375,0.375,0.375,0.375,0.0
2020-02-25 10:49:00,0.375,0.375,0.375,0.375,0.0
2020-02-25 10:50:00,0.375,0.375,0.375,0.375,0.0
2020-02-25 10:51:00,0.375,0.375,0.375,0.375,0.0
2020-02-25 10:52:00,0.375,0.375,0.375,0.375,0.0
2020-02-25 10:53:00,0.375,0.375,0.375,0.375,0.0
2020-02-25 10:54:00,0.375,0.375,0.375,0.375,0.0
2020-02-25 10:55:00,0.375,0.375,0.375,0.375,0.0
2020-02-25 10:56:00,0.375,0.375,0.375,0.375,0.0
2020-02-25 10:57:00,0.375,0.375,0.375,0.375,0.0
2020-02-25 10:58:00,0.375,0.375,0.375,0.375,0.0
2020-02-25 10:59:00,0.375,0.375,0.375,0.375,0.0
2020-02-25 11:00:00,0.375,0.375,0.375,0.375,0.0
2020-02-25 11:01:00,0.375,0.375,0.375,0.375,0.0
2020-02-25 11:02:00,0.375,0.375,0.375,0.375,0.0
2020-02-25 11:03:00,0.375,0.375,0.375,0.375,0.0
2020-02-25 11:04:00,0.375,0.375,0.375,0.375,0.0
2020-02-25 11:05:00,0.375,0.375,0.375,0.375,0.0
2020-02-25 11:06:00,0.375,0.375,0.375,0.375,0.0
2020-02-25 11:07:00,0.375,0.375,0.375,0.375,0.0
2020-02-25 11:08:00,0.375,0.375,0.375,0.375,0.0
2020-02-25 11:09:00,0.375,0.375,0.375,0.375,0.0
2020-02-25 11:10:00,0.375,0.375,0.375,0.375,0.0
2020-02-25 11:11:00,0.375,0.375,0.375,0.375,0.0
2020-02-25 11:12:00,0.375,0.375,0.375,0.375,0.0
2020-02-25 11:13:00,0.375,0.375,0.375,0.375,0.0
2020-02-25 11:14:00,0.375,0.375,0.375,0.375,0.0
2020-02-25 11:15:00,0.375,0.375,0.375,0.375,0.0
2020-02-25 11:16:00,0.374,0.374,0.374,0.374,5.0
2020-02-25 11:17:00,0.374,0.374,0.374,0.374,0.0
2020-02-25 11:18:00,0.374,0.374,0.374,0.374,0.0
2020-02-25 11:19:00,0.374,0.374,0.374,0.374,0.0
2020-02-25 11:20:00,0.374,0.374,0.374,0.374,0.0
2020-02-25 11:21:00,0.374,0.374,0.374,0.374,5.0
2020-02-25 11:22:00,0.374,0.374,0.374,0.374,0.0
2020-02-25 11:23:00,0.374,0.374,0.374,0.374,0.0
2020-02-25 11:24:00,0.374,0.374,0.374,0.374,0.0
2020-02-25 11:25:00,0.374,0.374,0.374,0.374,0.0
2020-02-25 11:26:00,0.374,0.374,0.374,0.374,0.0
2020-02-25 11:27:00,0.375,0.375,0.375,0.375,5.0
2020-02-25 11:28:00,0.375,0.375,0.375,0.375,0.0
2020-02-25 11:29:00,0.375,0.375,0.375,0.375,0.0
2020-02-25 11:30:00,0.375,0.375,0.375,0.375,0.0
2020-02-25 11:31:00,0.375,0.375,0.375,0.375,0.0
2020-02-25 11:32:00,0.375,0.375,0.375,0.375,5.0
2020-02-25 11:33:00,0.375,0.375,0.375,0.375,0.0
2020-02-25 11:34:00,0.375,0.375,0.375,0.375,0.0
2020-02-25 11:35:00,0.375,0.375,0.375,0.375,0.0
2020-02-25 11:36:00,0.375,0.375,0.375,0.375,0.0
2020-02-25 11:37:00,0.375,0.375,0.375,0.375,0.0
2020-02-25 11:38:00,0.375,0.375,0.375,0.375,0.0
2020-02-25 11:39:00,0.375,0.375,0.375,0.375,0.0
2020-02-25 11:40:00,0.375,0.375,0.375,0.375,0.0
2020-02-25 11:41:00,0.375,0.375,0.375,0.375,0.0
2020-02-25 11:42:00,0.375,0.375,0.375,0.375,0.0
2020-02-25 11:43:00,0.375,0.375,0.375,0.375,0.0
2020-02-25 11:44:00,0.375,0.375,0.375,0.375,0.0
2020-02-25 11:45:00,0.375,0.375,0.375,0.375,0.0
2020-02-25 11:46:00,0.375,0.375,0.375,0.375,0.0
2020-02-25 11:47:00,0.375,0.375,0.375,0.375,0.0
2020-02-25 11:48:00,0.375,0.375,0.375,0.375,0.0
2020-02-25 11:49:00,0.374,0.374,0.374,0.374,5.0
2020-02-25 11:50:00,0.374,0.374,0.374,0.374,0.0
2020-02-25 11:51:00,0.374,0.374,0.374,0.374,0.0
2020-02-25 11:52:00,0.374,0.374,0.374,0.374,0.0
2020-02-25 11:53:00,0.374,0.38,0.374,0.38,96.0
2020-02-25 11:54:00,0.38,0.38,0.38,0.38,0.0
2020-02-25 11:55:00,0.374,0.3761,0.374,0.375,17.0
2020-02-25 11:56:00,0.375,0.375,0.375,0.375,0.0
2020-02-25 11:57:00,0.375,0.375,0.375,0.375,0.0
2020-02-25 11:58:00,0.375,0.375,0.375,0.375,0.0
2020-02-25 11:59:00,0.375,0.375,0.375,0.375,0.0
2020-02-25 12:00:00,0.375,0.375,0.375,0.375,0.0
2020-02-25 12:01:00,0.375,0.375,0.375,0.375,0.0
2020-02-25 12:02:00,0.374,0.374,0.374,0.374,5.0
2020-02-25 12:03:00,0.374,0.374,0.374,0.374,0.0
2020-02-25 12:04:00,0.374,0.374,0.374,0.374,0.0
2020-02-25 12:05:00,0.374,0.374,0.374,0.374,0.0
2020-02-25 12:06:00,0.374,0.374,0.374,0.374,0.0
2020-02-25 12:07:00,0.374,0.374,0.374,0.374,0.0
2020-02-25 12:08:00,0.375,0.375,0.375,0.375,5.0
2020-02-25 12:09:00,0.375,0.375,0.375,0.375,0.0
2020-02-25 12:10:00,0.375,0.375,0.375,0.375,0.0
2020-02-25 12:11:00,0.375,0.375,0.375,0.375,0.0
2020-02-25 12:12:00,0.375,0.375,0.375,0.375,0.0
2020-02-25 12:13:00,0.375,0.375,0.375,0.375,0.0
